id,data,cidade_origem,uf_origem,base_origem,nf,valor_da_nota,volumes,peso_real,peso_cubado,cidade_destino,uf_destino,base,setor,frete_peso,seguro,total_frete,vendedor,cliente,data_inclusao
136946,2024-01-01,"São Paulo",SP,SAO,1020,2328.52,25,47.93,0.0,PINDAMONHANGABA,SP,SPO,DOC,161.3877,6.98556,168.37326,"Agustinho Ormeneze",Hiroshima,
136947,2024-01-01,"São Paulo",SP,SAO,1020,1768.65,27,29.27,0.0,"SAO MIGUEL DO OESTE",SC,XAP,SMO,144.26508,5.30595,149.57103,"Agustinho Ormeneze",Hiroshima,
136948,2024-01-01,"São Paulo",SP,SAO,1020,284.69,6,6.52,0.0,"RIO DO SUL",SC,BNU,PGR,61.32152,0.85407,62.17559,"Agustinho Ormeneze",Hiroshima,
136949,2024-01-01,"São Paulo",SP,SAO,1020,3585.94,60,80.47,0.0,CASCAVEL,PR,CAC,URB,273.673633,10.75782,284.431453,"Agustinho Ormeneze",Hiroshima,
136950,2024-01-01,"São Paulo",SP,SAO,1020,2367.84,33,45.02,0.0,JACAREI,SP,SPO,DOC,167.8197,7.10352,174.92322,"Agustinho Ormeneze",Hiroshima,
136951,2024-01-01,"São Paulo",SP,SAO,1020,3848.77,61,88.53,0.0,ARAPONGAS,PR,LDB,ARA,274.791316,11.54631,286.337626,"Agustinho Ormeneze",Hiroshima,
136952,2024-01-01,"São Paulo",SP,SAO,1020,2070.8,23,34.91,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,144.0426,6.2124,150.255,"Agustinho Ormeneze",Hiroshima,
136953,2024-01-01,"São Paulo",SP,SAO,1020,2967.16,28,45.6,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,171.3451,8.90148,180.24658,"Agustinho Ormeneze",Hiroshima,
136954,2024-01-01,"São Paulo",SP,SAO,1020,2331.44,25,48.63,0.0,INDAIATUBA,SP,SPO,DOC,147.5874,6.99432,154.58172,"Agustinho Ormeneze",Hiroshima,
136955,2024-01-01,"São Paulo",SP,SAO,1020,5569.29,85,142.77,0.0,PARANAGUA,PR,CWB,PAR,439.773802,16.70787,456.481672,"Agustinho Ormeneze",Hiroshima,
136956,2024-01-01,"São Paulo",SP,SAO,1020,563.09,12,15.79,0.0,"CERRO LARGO",RS,RGS,GEL,126.946606,1.68927,128.635876,"Agustinho Ormeneze",Hiroshima,
136957,2024-01-01,"São Paulo",SP,SAO,1020,764.06,16,19.72,0.0,LAJEADO,RS,RGS,LJD,145.091128,2.29218,147.383308,"Agustinho Ormeneze",Hiroshima,
136958,2024-01-01,"São Paulo",SP,SAO,1020,2550.22,47,57.71,0.0,TURVO,SC,CCM,ARA,237.17426,7.65066,244.82492,"Agustinho Ormeneze",Hiroshima,
136959,2024-01-01,"São Paulo",SP,SAO,1020,980.78,19,19.29,0.0,LAGES,SC,CTB,LAJ,114.29416,2.94234,117.2365,"Agustinho Ormeneze",Hiroshima,
136960,2024-01-01,"São Paulo",SP,SAO,1020,2505.24,36,56.77,0.0,CARAGUATATUBA,SP,SPO,DVT,184.7199,7.51572,192.23562,"Agustinho Ormeneze",Hiroshima,
136961,2024-01-01,"São Paulo",SP,SAO,1020,1165.33,18,27.86,0.0,PINHAIS,PR,CWB,215,108.766179,3.49599,112.262169,"Agustinho Ormeneze",Hiroshima,
136962,2024-01-01,"São Paulo",SP,SAO,1020,3179.24,39,63.95,0.0,MEDIANEIRA,PR,CSC,CSC,218.116505,9.53772,227.654225,"Agustinho Ormeneze",Hiroshima,
136963,2024-01-01,"São Paulo",SP,SAO,1020,5299.01,90,120.33,0.0,CURITIBA,PR,CWB,URB,321.793255,15.89703,337.690285,"Agustinho Ormeneze",Hiroshima,
136964,2024-01-01,"São Paulo",SP,SAO,1020,2568.56,30,49.87,0.0,CRUZEIRO,SP,SPO,DVT,197.7185,7.70568,205.42418,"Agustinho Ormeneze",Hiroshima,
136965,2024-01-01,"São Paulo",SP,SAO,1020,3631.31,68,93.82,0.0,UBIRATA,PR,CAC,UBI,311.172231,10.89393,322.066161,"Agustinho Ormeneze",Hiroshima,
136966,2024-01-01,"São Paulo",SP,SAO,1020,798.53,15,21.26,0.0,"BENTO GONCALVES",RS,POA,CXJ,177.29266,2.39559,179.68825,"Agustinho Ormeneze",Hiroshima,
136967,2024-01-01,"São Paulo",SP,SAO,1020,816.54,17,26.01,0.0,MONTENEGRO,RS,POA,CAN,174.851914,2.44962,177.301534,"Agustinho Ormeneze",Hiroshima,
136968,2024-01-01,"São Paulo",SP,SAO,1020,234.12,2,3.91,0.0,ARACATUBA,SP,SPO,DVT,69.53,0.70236,70.23236,"Agustinho Ormeneze",Hiroshima,
136969,2024-01-01,"São Paulo",SP,SAO,1020,388.92,7,5.6,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,78.7765,1.16676,79.94326,"Agustinho Ormeneze",Hiroshima,
136970,2024-01-01,"São Paulo",SP,SAO,1020,641.76,8,8.99,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,82.935,1.92528,84.86028,"Agustinho Ormeneze",Hiroshima,
136971,2024-01-01,"São Paulo",SP,SAO,1020,389.0,7,7.6,0.0,"SAO PAULO",SP,SAO,CEN,62.421172,1.167,63.588172,"Agustinho Ormeneze",Hiroshima,
136972,2024-01-01,"São Paulo",SP,SAO,1020,1295.3,14,26.75,0.0,NAO-ME-TOQUE,RS,RGS,SLD,189.85774,3.8859,193.74364,"Agustinho Ormeneze",Hiroshima,
136973,2024-01-01,"São Paulo",SP,SAO,1020,1984.36,34,43.99,0.0,CANOAS,RS,POA,URB,281.314336,5.95308,287.267416,"Agustinho Ormeneze",Hiroshima,
136974,2024-01-01,"São Paulo",SP,SAO,1020,1505.93,24,33.62,0.0,"SAO PEDRO DAS MISSOES",RS,RGS,PFB,231.054412,4.51779,235.572202,"Agustinho Ormeneze",Hiroshima,
136975,2024-01-01,"São Paulo",SP,SAO,1020,2506.44,30,38.64,0.0,BAURU,SP,SPO,DVT,170.655,7.51932,178.17432,"Agustinho Ormeneze",Hiroshima,
136976,2024-01-01,"São Paulo",SP,SAO,1020,772.72,6,10.61,0.0,"SAO JOAO DA BOA VISTA",SP,SPO,DVT,79.6931,2.31816,82.01126,"Agustinho Ormeneze",Hiroshima,
136977,2024-01-01,"São Paulo",SP,SAO,1020,952.76,11,15.56,0.0,MARILIA,SP,SPO,DVT,97.0735,2.85828,99.93178,"Agustinho Ormeneze",Hiroshima,
136978,2024-01-01,"São Paulo",SP,SAO,1020,996.8,10,16.52,0.0,JUNDIAI,SP,SPO,TLG,94.5361,2.9904,97.5265,"Agustinho Ormeneze",Hiroshima,
136979,2024-01-01,"São Paulo",SP,SAO,1020,1101.96,14,18.51,0.0,"SAO CARLOS",SP,SPO,DVT,112.2117,3.30588,115.51758,"Agustinho Ormeneze",Hiroshima,
136980,2024-01-01,"São Paulo",SP,SAO,1020,1134.04,17,13.75,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,92.6641,3.40212,96.06622,"Agustinho Ormeneze",Hiroshima,
136981,2024-01-01,"São Paulo",SP,SAO,1020,1220.48,10,16.29,0.0,AMERICANA,SP,SPO,DOC,92.8747,3.66144,96.53614,"Agustinho Ormeneze",Hiroshima,
136982,2024-01-01,"São Paulo",SP,SAO,1020,1355.6,23,17.63,0.0,OURINHOS,SP,SPO,DVT,99.883,4.0668,103.9498,"Agustinho Ormeneze",Hiroshima,
136983,2024-01-01,"São Paulo",SP,SAO,1020,1383.4,16,17.88,0.0,ITARARE,SP,SPO,DVT,109.8138,4.1502,113.964,"Agustinho Ormeneze",Hiroshima,
136984,2024-01-01,"São Paulo",SP,SAO,1020,1535.88,17,22.66,0.0,BAURU,SP,SPO,DVT,114.2015,4.60764,118.80914,"Agustinho Ormeneze",Hiroshima,
136985,2024-01-01,"São Paulo",SP,SAO,1020,1647.64,12,19.15,0.0,SOROCABA,SP,SPO,DOC,104.5935,4.94292,109.53642,"Agustinho Ormeneze",Hiroshima,
136986,2024-01-01,"São Paulo",SP,SAO,1020,1712.24,17,30.45,0.0,VIRADOURO,SP,SPO,DVT,145.0925,5.13672,150.22922,"Agustinho Ormeneze",Hiroshima,
136987,2024-01-01,"São Paulo",SP,SAO,1020,1738.2,21,41.68,0.0,AVARE,SP,SPO,DVT,153.3906,5.2146,158.6052,"Agustinho Ormeneze",Hiroshima,
136988,2024-01-01,"São Paulo",SP,SAO,1020,1983.44,33,36.25,0.0,PIRACICABA,SP,SPO,DOC,147.0987,5.95032,153.04902,"Agustinho Ormeneze",Hiroshima,
136989,2024-01-01,"São Paulo",SP,SAO,1020,2137.44,24,41.41,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,135.9705,6.41232,142.38282,"Agustinho Ormeneze",Hiroshima,
136990,2024-01-01,"São Paulo",SP,SAO,1020,3148.76,39,54.95,0.0,"PRAIA GRANDE",SP,SPO,TLG,178.3511,9.44628,187.79738,"Agustinho Ormeneze",Hiroshima,
136991,2024-01-01,"São Paulo",SP,SAO,1020,2578.96,29,34.88,0.0,SOROCABA,SP,SPO,DOC,139.1719,7.73688,146.90878,"Agustinho Ormeneze",Hiroshima,
136992,2024-01-01,"São Paulo",SP,SAO,1020,1330.06,29,33.26,0.0,CONCORDIA,SC,XAP,CCA,153.5139,3.99018,157.50408,"Agustinho Ormeneze",Hiroshima,
136993,2024-01-01,"São Paulo",SP,SAO,1020,2735.88,31,52.74,0.0,VOTUPORANGA,SP,SPO,DVT,253.8968,8.20764,262.10444,"Agustinho Ormeneze",Hiroshima,
136994,2024-01-01,"São Paulo",SP,SAO,1020,1767.87,29,38.88,0.0,"BOM RETIRO DO SUL",RS,RGS,LJD,252.214078,5.30361,257.517688,"Agustinho Ormeneze",Hiroshima,
136995,2024-01-01,"São Paulo",SP,SAO,1020,2670.75,34,41.13,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,166.4841,8.01225,174.49635,"Agustinho Ormeneze",Hiroshima,
136996,2024-01-01,"São Paulo",SP,SAO,1020,1600.66,21,39.4,0.0,SANTIAGO,RS,RGS,RIA,260.55067,4.80198,265.35265,"Agustinho Ormeneze",Hiroshima,
136997,2024-01-01,"São Paulo",SP,SAO,1020,1979.04,28,36.61,0.0,ITAPETININGA,SP,SPO,DVT,158.6376,5.93712,164.57472,"Agustinho Ormeneze",Hiroshima,
136998,2024-01-01,"São Paulo",SP,SAO,1020,3800.84,36,53.63,0.0,ITU,SP,SPO,DOC,186.7878,11.40252,198.19032,"Agustinho Ormeneze",Hiroshima,
136999,2024-01-01,"São Paulo",SP,SAO,1020,3224.52,50,51.86,0.0,CAMPINAS,SP,SPO,DOC,188.5459,9.67356,198.21946,"Agustinho Ormeneze",Hiroshima,
137000,2024-01-01,"São Paulo",SP,SAO,1020,1903.09,39,49.18,0.0,"PORTO ALEGRE",RS,POA,URB,277.87825,5.70927,283.58752,"Agustinho Ormeneze",Hiroshima,
137001,2024-01-01,"São Paulo",SP,SAO,1020,2556.0,33,42.77,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,163.591,7.668,171.259,"Agustinho Ormeneze",Hiroshima,
137002,2024-01-01,"São Paulo",SP,SAO,1020,4761.08,63,77.94,0.0,TAUBATE,SP,SPO,DOC,249.3897,14.28324,263.67294,"Agustinho Ormeneze",Hiroshima,
137003,2024-01-01,"São Paulo",SP,SAO,1020,2203.84,29,44.74,0.0,AMPARO,SP,SPO,DOC,168.0974,6.61152,174.70892,"Agustinho Ormeneze",Hiroshima,
137004,2024-01-01,"São Paulo",SP,SAO,1020,3062.28,31,47.45,0.0,LIMEIRA,SP,SPO,DOC,164.9256,9.18684,174.11244,"Agustinho Ormeneze",Hiroshima,
137005,2024-01-01,"São Paulo",SP,SAO,1020,6887.94,141,184.83,0.0,CURITIBA,PR,CWB,URB,444.017721,20.66382,464.681541,"Agustinho Ormeneze",Hiroshima,
137006,2024-01-01,"São Paulo",SP,SAO,1020,5438.76,69,78.59,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,254.1062,16.31628,270.42248,"Agustinho Ormeneze",Hiroshima,
137007,2024-01-01,"São Paulo",SP,SAO,1020,3350.84,39,50.83,0.0,SOROCABA,SP,SPO,DOC,169.9694,10.05252,180.02192,"Agustinho Ormeneze",Hiroshima,
137008,2024-01-01,"São Paulo",SP,SAO,1020,1914.3,33,44.28,0.0,BIGUACU,SC,FLN,504,185.51482,5.7429,191.25772,"Agustinho Ormeneze",Hiroshima,
137009,2024-01-01,"São Paulo",SP,SAO,1020,5097.44,62,89.27,0.0,GUARATINGUETA,SP,SPO,DVT,266.3479,15.29232,281.64022,"Agustinho Ormeneze",Hiroshima,
137010,2024-01-01,"São Paulo",SP,SAO,1020,6340.7,95,137.25,0.0,ALVORADA,RS,POA,GRV,754.535128,19.0221,773.557228,"Agustinho Ormeneze",Hiroshima,
137011,2024-01-01,"São Paulo",SP,SAO,1020,4456.12,66,85.92,0.0,TREMEMBE,SP,SPO,DOC,273.8924,13.36836,287.26076,"Agustinho Ormeneze",Hiroshima,
137012,2024-01-01,"São Paulo",SP,SAO,1020,6184.39,72,92.74,0.0,"SAO VICENTE",SP,SPO,TLG,275.9223,18.55317,294.47547,"Agustinho Ormeneze",Hiroshima,
137013,2024-01-01,"São Paulo",SP,SAO,1020,4720.0,48,77.3,0.0,JACAREI,SP,SPO,DOC,276.7318,14.16,290.8918,"Agustinho Ormeneze",Hiroshima,
137014,2024-01-01,"São Paulo",SP,SAO,1020,3072.88,40,45.22,0.0,"CAPAO BONITO",SP,SPO,DVT,179.671,9.21864,188.88964,"Agustinho Ormeneze",Hiroshima,
137015,2024-01-01,"São Paulo",SP,SAO,1020,2806.76,35,49.14,0.0,MARILIA,SP,SPO,DVT,183.3259,8.42028,191.74618,"Agustinho Ormeneze",Hiroshima,
137016,2024-01-01,"São Paulo",SP,SAO,1020,3142.4,44,53.02,0.0,"MONTE MOR",SP,SPO,DOC,184.4081,9.4272,193.8353,"Agustinho Ormeneze",Hiroshima,
137017,2024-01-01,"São Paulo",SP,SAO,1020,2306.48,44,45.31,0.0,CACADOR,SC,CTB,CAC,203.25716,6.91944,210.1766,"Agustinho Ormeneze",Hiroshima,
137018,2024-01-01,"São Paulo",SP,SAO,1020,5358.68,45,75.33,0.0,"MOGI MIRIM",SP,SPO,DOC,226.2357,16.07604,242.31174,"Agustinho Ormeneze",Hiroshima,
137019,2024-01-01,"São Paulo",SP,SAO,1020,2591.42,37,50.11,0.0,BIGUACU,SC,FLN,504,219.88874,7.77426,227.663,"Agustinho Ormeneze",Hiroshima,
137020,2024-01-01,"São Paulo",SP,SAO,1020,3273.43,43,50.97,0.0,ASSIS,SP,SPO,DVT,196.4171,9.82029,206.23739,"Agustinho Ormeneze",Hiroshima,
137021,2024-01-01,"São Paulo",SP,SAO,1020,3838.7,63,81.93,0.0,MARINGA,PR,MGF,URB,273.865055,11.5161,285.381155,"Agustinho Ormeneze",Hiroshima,
137022,2024-01-01,"São Paulo",SP,SAO,1020,1963.88,28,33.68,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,173.3907,5.89164,179.28234,"Agustinho Ormeneze",Hiroshima,
137023,2024-01-01,"São Paulo",SP,SAO,1020,5635.64,63,112.01,0.0,TAUBATE,SP,SPO,DOC,311.3692,16.90692,328.27612,"Agustinho Ormeneze",Hiroshima,
137024,2024-01-01,"São Paulo",SP,SAO,1020,4562.8,47,76.1,0.0,CUBATAO,SP,SPO,TLG,241.2987,13.6884,254.9871,"Agustinho Ormeneze",Hiroshima,
137025,2024-01-01,"São Paulo",SP,SAO,1020,846.16,14,15.55,0.0,CANGUCU,RS,RGS,PET,139.80631,2.53848,142.34479,"Agustinho Ormeneze",Hiroshima,
137026,2024-01-01,"São Paulo",SP,SAO,1020,3395.68,53,59.47,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,321.5688,10.18704,331.75584,"Agustinho Ormeneze",Hiroshima,
137027,2024-01-01,"São Paulo",SP,SAO,1020,3747.88,53,58.16,0.0,"RIO CLARO",SP,SPO,DOC,204.1564,11.24364,215.40004,"Agustinho Ormeneze",Hiroshima,
137028,2024-01-01,"São Paulo",SP,SAO,1020,5071.32,41,64.11,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,199.7112,15.21396,214.92516,"Agustinho Ormeneze",Hiroshima,
137029,2024-01-01,"São Paulo",SP,SAO,1020,3008.68,45,55.18,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,209.2573,9.02604,218.28334,"Agustinho Ormeneze",Hiroshima,
137030,2024-01-01,"São Paulo",SP,SAO,1020,3143.84,42,56.19,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,209.0659,9.43152,218.49742,"Agustinho Ormeneze",Hiroshima,
137031,2024-01-01,"São Paulo",SP,SAO,1020,4150.71,63,75.12,0.0,"SAO MIGUEL DO OESTE",SC,XAP,SMO,296.21366,12.45213,308.66579,"Agustinho Ormeneze",Hiroshima,
137032,2024-01-01,"São Paulo",SP,SAO,1020,3945.28,50,58.01,0.0,BARIRI,SP,SPO,DVT,215.604,11.83584,227.43984,"Agustinho Ormeneze",Hiroshima,
137033,2024-01-01,"São Paulo",SP,SAO,1020,2721.23,46,60.32,0.0,CHARQUEADAS,RS,RGS,POA,371.250688,8.16369,379.414378,"Agustinho Ormeneze",Hiroshima,
137034,2024-01-01,"São Paulo",SP,SAO,1020,3856.56,44,63.53,0.0,PIRACAIA,SP,SPO,DOC,220.4329,11.56968,232.00258,"Agustinho Ormeneze",Hiroshima,
137035,2024-01-01,"São Paulo",SP,SAO,1020,2811.19,43,64.04,0.0,IJUI,RS,RGS,GEL,381.541144,8.43357,389.974714,"Agustinho Ormeneze",Hiroshima,
137036,2024-01-01,"São Paulo",SP,SAO,1020,2276.76,46,60.95,0.0,"SANTA CRUZ DO SUL",RS,RGS,LJD,391.452232,6.83028,398.282512,"Agustinho Ormeneze",Hiroshima,
137037,2024-01-01,"São Paulo",SP,SAO,1020,3600.73,45,77.6,0.0,URUGUAIANA,RS,RGS,ALQ,480.791614,10.80219,491.593804,"Agustinho Ormeneze",Hiroshima,
137038,2024-01-01,"São Paulo",SP,SAO,1020,3221.36,61,68.53,0.0,BLUMENAU,SC,BNU,BRU,291.53416,9.66408,301.19824,"Agustinho Ormeneze",Hiroshima,
137039,2024-01-01,"São Paulo",SP,SAO,1020,4539.48,51,71.84,0.0,"PORTO FELIZ",SP,SPO,DVT,232.034,13.61844,245.65244,"Agustinho Ormeneze",Hiroshima,
137040,2024-01-01,"São Paulo",SP,SAO,1020,4552.53,64,67.09,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,241.8387,13.65759,255.49629,"Agustinho Ormeneze",Hiroshima,
137041,2024-01-01,"São Paulo",SP,SAO,1020,11048.44,202,232.72,0.0,CURITIBA,PR,CWB,URB,597.344167,33.14532,630.489487,"Agustinho Ormeneze",Hiroshima,
137042,2024-01-01,"São Paulo",SP,SAO,1020,3086.27,51,82.55,0.0,"NOVO HAMBURGO",RS,POA,QHV,494.07682,9.25881,503.33563,"Agustinho Ormeneze",Hiroshima,
137043,2024-01-01,"São Paulo",SP,SAO,1020,5838.04,75,86.97,0.0,LIMEIRA,SP,SPO,DOC,278.8431,17.51412,296.35722,"Agustinho Ormeneze",Hiroshima,
137044,2024-01-01,"São Paulo",SP,SAO,1020,3933.68,61,60.29,0.0,"MONTE ALTO",SP,SPO,DVT,243.6342,11.80104,255.43524,"Agustinho Ormeneze",Hiroshima,
137045,2024-01-01,"São Paulo",SP,SAO,1020,4750.88,56,74.73,0.0,BOTUCATU,SP,SPO,DVT,243.9688,14.25264,258.22144,"Agustinho Ormeneze",Hiroshima,
137046,2024-01-01,"São Paulo",SP,SAO,1020,3962.78,59,80.86,0.0,JOACABA,SC,CTB,401,319.02848,11.88834,330.91682,"Agustinho Ormeneze",Hiroshima,
137047,2024-01-01,"São Paulo",SP,SAO,1020,1475.95,25,35.55,0.0,"SANTO ANTONIO DA PATRULHA",RS,RGS,POA,237.897094,4.42785,242.324944,"Agustinho Ormeneze",Hiroshima,
137048,2024-01-01,"São Paulo",SP,SAO,1020,1599.71,28,28.28,0.0,PELOTAS,RS,RGS,PET,208.34104,4.79913,213.14017,"Agustinho Ormeneze",Hiroshima,
137049,2024-01-01,"São Paulo",SP,SAO,1020,1939.1,28,38.09,0.0,"CAXIAS DO SUL",RS,POA,CXJ,227.96086,5.8173,233.77816,"Agustinho Ormeneze",Hiroshima,
137050,2024-01-01,"São Paulo",SP,SAO,1020,3866.72,44,76.78,0.0,FRANCA,SP,SPO,DVT,259.2296,11.60016,270.82976,"Agustinho Ormeneze",Hiroshima,
137051,2024-01-01,"São Paulo",SP,SAO,1020,11552.28,226,263.52,0.0,CURITIBA,PR,CWB,URB,652.264669,34.65684,686.921509,"Agustinho Ormeneze",Hiroshima,
137052,2024-01-01,"São Paulo",SP,SAO,1020,2025.1,27,41.96,0.0,"LAGOA VERMELHA",RS,RGS,PFB,255.285652,6.0753,261.360952,"Agustinho Ormeneze",Hiroshima,
137053,2024-01-01,"São Paulo",SP,SAO,1020,5407.6,73,83.07,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,263.8496,16.2228,280.0724,"Agustinho Ormeneze",Hiroshima,
137054,2024-01-01,"São Paulo",SP,SAO,1020,6398.0,76,98.09,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,323.0256,19.194,342.2196,"Agustinho Ormeneze",Hiroshima,
137055,2024-01-01,"São Paulo",SP,SAO,1020,7798.8,91,135.83,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,576.5968,23.3964,599.9932,"Agustinho Ormeneze",Hiroshima,
137056,2024-01-01,"São Paulo",SP,SAO,1020,6702.84,62,81.94,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,264.5685,20.10852,284.67702,"Agustinho Ormeneze",Hiroshima,
137057,2024-01-01,"São Paulo",SP,SAO,1020,10031.26,151,168.96,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,477.7723,30.09378,507.86608,"Agustinho Ormeneze",Hiroshima,
137058,2024-01-01,"São Paulo",SP,SAO,1020,5277.56,75,88.84,0.0,"RIO CLARO",SP,SPO,DOC,285.2212,15.83268,301.05388,"Agustinho Ormeneze",Hiroshima,
137059,2024-01-01,"São Paulo",SP,SAO,1020,6059.36,47,99.28,0.0,JAU,SP,SPO,DVT,285.4522,18.17808,303.63028,"Agustinho Ormeneze",Hiroshima,
137060,2024-01-01,"São Paulo",SP,SAO,1020,5927.64,78,88.38,0.0,ARACATUBA,SP,SPO,DVT,301.9129,17.78292,319.69582,"Agustinho Ormeneze",Hiroshima,
137061,2024-01-01,"São Paulo",SP,SAO,1020,9114.4,113,143.71,0.0,CAMPINAS,SP,SPO,DOC,409.7587,27.3432,437.1019,"Agustinho Ormeneze",Hiroshima,
137062,2024-01-01,"São Paulo",SP,SAO,1020,8328.12,113,130.64,0.0,SOROCABA,SP,SPO,DOC,410.9907,24.98436,435.97506,"Agustinho Ormeneze",Hiroshima,
137063,2024-01-01,"São Paulo",SP,SAO,1020,6372.72,93,112.23,0.0,"CRISTAIS PAULISTA",SP,SPO,DVT,355.6981,19.11816,374.81626,"Agustinho Ormeneze",Hiroshima,
137064,2024-01-01,"São Paulo",SP,SAO,1020,9193.72,113,139.13,0.0,CAMPINAS,SP,SPO,DOC,432.1832,27.58116,459.76436,"Agustinho Ormeneze",Hiroshima,
137065,2024-01-01,"São Paulo",SP,SAO,1020,12257.0,183,226.52,0.0,TAUBATE,SP,SPO,DOC,663.1018,36.771,699.8728,"Agustinho Ormeneze",Hiroshima,
137066,2024-01-01,"São Paulo",SP,SAO,1020,6346.43,84,134.05,0.0,LINS,SP,SPO,DVT,360.832,19.03929,379.87129,"Agustinho Ormeneze",Hiroshima,
137067,2024-01-01,"São Paulo",SP,SAO,1020,6298.76,85,115.1,0.0,JABOTICABAL,SP,SPO,DVT,369.9774,18.89628,388.87368,"Agustinho Ormeneze",Hiroshima,
137068,2024-01-01,"São Paulo",SP,SAO,1020,8830.0,102,156.98,0.0,VOTUPORANGA,SP,SPO,DVT,636.73,26.49,663.22,"Agustinho Ormeneze",Hiroshima,
137069,2024-01-01,"São Paulo",SP,SAO,1020,3225.36,41,63.62,0.0,JAGUARAO,RS,RGS,PET,335.432686,9.67608,345.108766,"Agustinho Ormeneze",Hiroshima,
137070,2024-01-01,"São Paulo",SP,SAO,1020,6164.68,70,124.76,0.0,BAGE,RS,RGS,PET,704.757334,18.49404,723.251374,"Agustinho Ormeneze",Hiroshima,
137071,2024-01-01,"São Paulo",SP,SAO,1020,7524.32,101,162.5,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,410.3774,22.57296,432.95036,"Agustinho Ormeneze",Hiroshima,
137072,2024-01-01,"São Paulo",SP,SAO,1020,9077.0,98,142.3,0.0,ARARAQUARA,SP,SPO,DVT,404.8051,27.231,432.0361,"Agustinho Ormeneze",Hiroshima,
137073,2024-01-01,"São Paulo",SP,SAO,1020,7064.72,99,128.62,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,419.7916,21.19416,440.98576,"Agustinho Ormeneze",Hiroshima,
137074,2024-01-01,"São Paulo",SP,SAO,1020,8693.12,109,140.22,0.0,LINS,SP,SPO,DVT,417.471,26.07936,443.55036,"Agustinho Ormeneze",Hiroshima,
137075,2024-01-01,"São Paulo",SP,SAO,1020,8798.6,105,163.22,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,422.7016,26.3958,449.0974,"Agustinho Ormeneze",Hiroshima,
137076,2024-01-01,"São Paulo",SP,SAO,1020,8242.4,127,167.71,0.0,VOTUPORANGA,SP,SPO,DVT,737.676,24.7272,762.4032,"Agustinho Ormeneze",Hiroshima,
137077,2024-01-01,"São Paulo",SP,SAO,1020,7668.28,103,142.93,0.0,IBITINGA,SP,SPO,DVT,447.3777,23.00484,470.38254,"Agustinho Ormeneze",Hiroshima,
137078,2024-01-01,"São Paulo",SP,SAO,1020,9612.72,122,177.56,0.0,HORTOLANDIA,SP,SPO,DOC,441.0483,28.83816,469.88646,"Agustinho Ormeneze",Hiroshima,
137079,2024-01-01,"São Paulo",SP,SAO,1020,3515.79,60,86.82,0.0,"SANTA ROSA",RS,RGS,GEL,531.506146,10.54737,542.053516,"Agustinho Ormeneze",Hiroshima,
137080,2024-01-01,"São Paulo",SP,SAO,1020,7379.23,113,159.53,0.0,"JANDAIA DO SUL",PR,MGF,JDS,469.951921,22.13769,492.089611,"Agustinho Ormeneze",Hiroshima,
137081,2024-01-01,"São Paulo",SP,SAO,1020,7552.05,116,180.89,0.0,"BENTO GONCALVES",RS,POA,CXJ,934.776904,22.65615,957.433054,"Agustinho Ormeneze",Hiroshima,
137082,2024-01-01,"São Paulo",SP,SAO,1020,7099.43,138,172.72,0.0,"GUARANI DAS MISSOES",RS,RGS,GEL,952.223674,21.29829,973.521964,"Agustinho Ormeneze",Hiroshima,
137083,2024-01-01,"São Paulo",SP,SAO,1020,4041.17,56,103.35,0.0,SOLEDADE,RS,RGS,SLD,560.79391,12.12351,572.91742,"Agustinho Ormeneze",Hiroshima,
137084,2024-01-01,"São Paulo",SP,SAO,1020,4422.7,64,97.28,0.0,BAGE,RS,RGS,PET,569.457796,13.2681,582.725896,"Agustinho Ormeneze",Hiroshima,
137085,2024-01-01,"São Paulo",SP,SAO,1020,7011.88,117,161.14,0.0,"JANDAIA DO SUL",PR,MGF,JDS,515.876138,21.03564,536.911778,"Agustinho Ormeneze",Hiroshima,
137086,2024-01-01,"São Paulo",SP,SAO,1020,15978.96,169,256.4,0.0,"PRAIA GRANDE",SP,SPO,TLG,676.9615,47.93688,724.89838,"Agustinho Ormeneze",Hiroshima,
